sequence	16S_rRNA_Count	metadata_NSTI
5e08d6ba185c21b24ece629da47a722f	1	0.211072
5e14ae6d6f4d4f1669743404039701a8	1	0.211072
5e1e815131775876229dc6313fa54be8	1	0.062337
5e392ab3ebb96cd42129c27e31cdfad9	1	0.108014
5e3f94a87f4801f14b4a4c7606978833	1	0.370094
5e6382605e809d6bef3e4b31307baa55	1	0.300076
5e69a570fa04a019806878c887e9d43e	1	0.113335
5e828052d4a92c5960d1168f56d943c2	1	0.114803
5eb007589dd41e47f25b6d92a414903e	1	0.074244
5f01f234917d0481c9b7eb927e7d647a	3	0.039678
5f045d6c407c30816be19150f2ef28be	1	0.119244
5f25060207a635fe6804554338de12ab	1	0.005505
5f33c4b8e78fc592c7c65c9b8593d3c0	1	0.014063
5f608785e06b3b962b29290fb5069dd1	1	0.021068
5f9d7767c1a830220b57a7aec6987c65	1	0.082985
5fb6e926b3ce841de3e424ced4cb16b1	4	0.119761
5fb853ba8c60d03ada510e06dd9a2a25	1	0.049096
5fbe2907646bf25d01baec6c28c40a35	1	0.00015
5fe0d354fda9dacabb032f635f130e54	1	0.02788
5fe5e5f5c6d67067053e197965a00631	1	0.11906
5ffa4cf1a8f67d4e559f935f8a7c8c3c	1	0.118837
600aa70c99edcdbbe3e549c60ef23511	1	0.035356
6014e33b9b73743c0024c1306778ff6b	1	0.138983
601b70ee25a397b3351ddf87879496a2	1	0.053913
6047727808bc04f822c65f511e263687	1	0.04066
608cdc4cf361386fccca7532990fafd0	1	0.032764
60c9815dc20eacb5760e0b89dde0ff54	1	0.027713
60cf663573a320110898a250b628348c	1	0.047356
60dba08cfee8df941b1da3a2c81bd2d3	1	0.274318
60e4558d5487dfaba5387ae97e048468	1	0.008569
60fd9f82ab66f6b7668ddb5277cebbc1	1	0.032528
6106a6f8e39b5276482d2e5fa34039e0	3	0.122347
610eea8be1fe250e86db5e6ffa54a7e6	1	0.15556
6150e02b9577b21c0baafa29477938aa	1	0.024091
615327800b32ec1f24bd8d54fd9bdd67	1	0.117039
619bec12bcaaacce5b78bc73f1d0d3ba	1	0.045152
61a9892a2560643d7b8e690bbf364a7a	2	0.058661
61b22f808c151fe1178a1d6988ad6c41	3	0.040615
61d8f3a7284e6f1526b07c37a7b69ba5	2	0.034117
620f2ea2f2052d9e90d5544690f507c9	1	0.082569
6233e60255cbc21121fd6a5b38f2cd96	2	0.085687
6244c2579e433aa83b7a6ba215851a2a	1	0.030335
62624a7d5ba0f36526c74e85ab6844c6	5	0.027659
62646a7d6c2ad11c7e913c8fdcde16d4	3	0.022653
6276961a1893b0a896a4b7b40e9a5b93	1	0.089631
6287ec712cdaaacec888570c6c53a530	1	0.433204
62ca190ef9dd837d2150943dbed1196d	1	0.114691
62f57d9c3ce4a134eaf6a28e04abaef5	1	0.036957
6319f7c67912b594f73762acc679960a	4	0.033304
631bca158067f1aae5f2dc66292247df	1	0.016046
63233d6f3604871fcd7ba746a98e5207	5	0.020982
63432cebec7e62df6157534a1664a386	1	0.023815
636294343d1b009aaacddc6545471cfd	1	0.030462
63684dbf5deec8cb5cdcc82172dcce73	1	0.029687
636d4ba650e55499d13dbf846dd901b3	2	0.29875
638a682c8b6e6f6c06ce21bf39411332	2	0.043468
638d065d74a35f0fc23910fa1bab4d95	1	0.007225
639afd32466072f825bfc46c66c6dc47	2	0.046329
639d26668e4e66edbf8572b4b0d350de	1	0.09591
63ae78a963d581eb6e5211165b296c2b	1	0.050245
63e9c568a6d8ae9a4fa99a771687addc	4	0.035093
64230548c45d64bd04ae29eb3651b039	2	0.246356
642fb38700610bdd6503c98c1db644cb	1	0.0794
644715b1733ae61fa0fd8aa3b7eb98a1	1	0.067783
64624f17f0e2b010177369e3dea004ba	1	0.107732
6467358b55fe4b2a85b0cd01019b5abf	1	0.98475
647dceac2d12b648de6f0027bfbda865	4	0.047512
648cb2aaf471c074a70f32a4ea0a4365	1	0.01738
64aa128358e3ec90dec7c8422fb93dea	4	0.042705
64aa16b239a74cfd011899291f610c5c	1	0.005395
64b3ec23d8005c74eebedcf7735844ba	4	0.024972
64b7902169c8813eda1f3e1c0f4c9cbd	1	0.048964
64bbd15774a9a1a3442fd90ae59cd30a	2	0.013816
64c1baf1d4a4478bf6255039321eee8c	1	0.024619
64ccc54597d1a4abc67c9187b3fcae90	1	0.003223
64cd33dbf03380b727d2a67f54b401fd	1	0.809949
64e513db743d610c323cfcf5b25290fd	1	0.012412
64e54ff613146460f99de8bdadba718f	1	0.062712
650a989f3fed15201508e7afc6ac60df	1	0.059805
6539363c42ee6bd808e18eece97ab61e	2	0.154467
6544b97bf0bd211f9daccf245acd8b1b	2	0.030682
656a637767770d43c9978220d8b2f5d1	1	0.006445
656d3ecd99bd4546fea6bab4a21ce299	6	0.020864
65998e591130fc251c2237aaf631088a	3	0.04664
65a18a2d55f5b312af8d90c7afb51f44	1	0.034932
65bf3a1be15ee1e3ff52289f82d9260a	2	0.055503
660cda7a633e74100f775ca04a4909b1	1	0.027819
66158c440aeccf4aa86033a46892069f	3	0.034532
662f8e3ebc614a9d7f2c0e6a17bc6900	7	0.015543
66369dd302ad01b8982052d206dd0a91	1	0.048523
66381d9b6f2aa7e249c372030b2692d3	1	0.883244
6644946df962d7fa9bd186248a48f616	1	0.15556
66482b906bb9b3d185e0e773a85b44cd	1	0.15556
6697e019f94d94c2a08afd9f3c4948c8	1	0.084104
669ac44d358498f9fc23ddb39d338816	1	0.1029
66b1b1fd9149fb9007889c115d025c2d	4	0.045329
66bea9e1d48dce8d2b9cee646b4e56c4	1	0.147277
66c5ab393af1d0d1d5095921f5b62d08	1	0.086544
66d157fab91e49a51c2b215dd80c154d	1	0.117652
66d93f19a4341ca664a042d6e55794c6	1	0.205978
671a28cf991495e01647bd1d4e5a4987	1	0.025064
672159b6dd4b8aa150567fcd8a447bc0	1	0.016626
672bbb9aa00d4e511ba505b29c3e10b3	1	0.016694
6731ebf149c888726e1365955712a3f8	1	0.36329
6736083ecf4d00032850f200dcb5102c	1	0.005655
67422dabb3d3c46e40e2fd87cdb5eb26	1	0.098631
6757cdd72cfa2c670532d14ec715e5f7	1	0.02852
6785c4bbfd5be8ff8ba82743f6958252	1	0.245892
67c088eb62f3ad71837b558c49aa0085	1	0.078174
67c0f88082a6b1e3cc843c497f2de6a2	3	0.102502
67e3196dceb6bfde0f9273b7b707d3af	1	0.073225
67ee5547aab808f54ad87bd7e51e5626	1	0.038337
67efddff89f27fd58a341250a5177bd1	2	0.064404
681affac3f34a2bc0644abc5388e8006	1	0.023277
681b4be5eac64691aa6a18aa32f7dbcd	1	0.030074
681e81963625831d74c5dfd457f7711f	1	0.019479
68458151ac0acdfd7f21d9fb5a8624eb	1	0.02079
685b2ddcce38e41405775de70acb3300	1	0.018918
685cd8f737c2f30aee808706d8399076	1	0.800573
6864d10bd75d4ee62e667ef362b0a6b4	1	0.034554
68abe21cb4f443438d09df06c9bbdf2b	1	0.057542
68bc3d2b6fff375f1a9fcf85c1c8a1d2	3	0.058761
68da72e25b103478ae26c8bff8da59a0	1	0.248767
69187b5c1b4166816f51f70fd13a6b6d	1	0.069344
692138567aefec3b95b6fe8a5deef62e	1	0.053957
6928bf4d4407405487a983069efaaca9	1	0.008122
69323c2cb6a1aaac2bc48ef22f7c8730	1	0.054575
6939adca2c8d68e7e1c73454021e6c20	4	0.030872
6941c2f33d5835a9e143bbeb4322c85e	1	0.054732
69512ebc5cc9ea49a169d8caaf6e60d9	1	0.161331
6969d08a5bbd9faefd4bee15b4f610f7	4	0.010055
697afbded8c2de83171861bceb1f1437	4	0.059742
6983dfdaba1750902d92e4d862373718	1	0.115073
69880ca51971f085c4d5200616a503c7	1	0.034766
6a1bdd26d708ad6cb32aceb14ae6b55b	1	0.00015
6a2877a41adc30f101a606d93076fe3d	4	0.127852
6a61bd1894a89aec0dfb028ec4cbb0c8	1	0.330782
6a6ef2dc1a5ff4b17d035970053ad1e5	1	0.028309
6a74011e4a4e77dee7159e7a410949a9	1	0.019212
6a89b9c10478875c2e652c3871af8b5f	1	0.064041
6aa53b1c53efc795df61ffb3ce86e2a8	1	0.07247
6aaef39293abc6017ce39bc8c26d28f7	1	0.060137
6ac0c7ea3a3e6c669f9860209192d239	1	0.024807
6aca0f18d3c7e195e8cf3a029ad32adf	1	0.030076
6aeed3b530e4d7d0ad06234dbbfc6269	1	0.284597
6af7c7c60195c6634663b98cf5712941	1	0.192992
6b10d3657a032025b3f585b565b6afc2	1	0.034293
6b170747a5a570718b311d43b4e779bb	1	0.399579
6b1bbf43a4a12726baaa10f868ba1716	4	0.01908
6b2d877a2cfb76495c0446e4f824f2ed	4	0.071074
6b35c845b95bd07d05b90499c2385a7e	2	0.151916
6b4b35d12159248d150707ad0e6c1220	1	0.028775
6b4ece367be7d150cfd9a33430ee387b	2	0.273941
6b80ae1e9d6ec44aa84394acc88912a5	1	0.050831
6b81ffd4ecc7b1e46298dd82994b926d	4	0.035823
6b8df87e1ecdcc544ea2c33206e51ddb	1	0.025907
6ba22875c8259a5809ceef51463af5c5	1	0.112913
6bb6e12794a44f255de43eed94971cb1	3	0.019248
6beeab1a6e5ace5a178f8a2b4d136baa	4	0.014648
6c055462624b2925b2260f8ae1ef2e1f	1	0.061855
6c2c84a0f56558aefb0746fc290ff679	1	0.085528
6c3aafc4a54203abf3d6295aa9fd9c7e	1	0.011124
6c6f58f362631a93f614f77ec15302e3	1	0.035065
6c83e99f01bad0fd084c5d5fa2cd4323	6	0.005304
6c8620ec8ffb7dba21b4258ece8fca28	1	0.099814
6c8c1cced5ee03c6178dd6b8f8a0e6f8	4	0.052841
6c90a4f08684f7dcb1e71d5bfe2d2742	1	0.010021
6cbf5c6e0be7e3e4b5e4a605fecf63fe	2	0.031261
6cd30930702cd8d06e480cc3944a7582	1	0.023944
6d0269a3ffb17126097736f2ebb66f0e	2	0.250958
6d13e5926ce5495eda9f417341940005	1	0.0325
6d2ba1b38371a556f51fb1109cb191df	1	0.211072
6d2f821982b51a7c7e52b7c8f8ed48b0	2	0.151916
6d4188bd4e40bf06c0e592d778c8c2c0	1	0.022134
6d5d4271fc19413ec92ed4a3fd89f214	2	0.088725
6d8950a53050e4ae7755152e87d2ce1b	2	0.576191
6d932253b4bb461b8244ebef24e9c6fd	1	0.111234
6da0fa867c54f5406f3590ccf6e663f4	1	0.107874
6db949cd7481458f35095360d1e19b66	1	0.353755
6dcd653b6968b17e7f2b87112637be35	1	0.032451
6dd311305ab85c519c57c85e88ca7431	1	0.314484
6de2ffa07cb25e88a32f6791709d9b8b	1	0.027973
6de4833a0a5f1da21542ba0182135888	1	0.260089
6e3961e57e3f899d6983e83259c21f97	1	0.780877
6e621062405429159d970f40cac28a40	1	0.072248
6e6a4d3f7fcac16d8585a478a713a1ae	1	0.020995
6e6fe6cd5e695580fa449bb7a52a3a56	1	0.060592
6eb1d8be448bc2f09dd40f3370460f34	1	0.027901
6ee0c11f8ba23d86094f588a804b4474	3	0.019939
6ee1e781412e8312d2481cd34e9000c2	1	0.044016
6eed6e033374417a4566242e20577379	1	2.374406
6f05d406a17155a1d997574718ad6f89	1	0.009498
6f1956dd1db27e5ecd9fce04d2e75291	1	0.086559
6f27953d0991d4dae4baff86ef5fd70b	1	0.066621
6f2952187b273b66f6cb0f216a36fd00	2	0.024259
6f2c23099ea4938c1471c1ae404e5596	1	0.112643
6f47301c097a9c4c6437f0f961cbc5ad	1	0.024704
6f5c8d4c42a3a6732562aca44b000328	1	0.133688
6f62815ec291a0aef2c69294f68ac3e0	2	0.30551
6f697b3874d165bb3962001348152dcf	4	0.040885
6fb8d2cddd93685874e40b4fd91bab8f	1	0.034651
6fedcbf4a8ba6c0f0ddc6bbe98312aca	1	0.113492
7020523c499a60f4d312a7e81ff4f33a	3	0.130667
7044ceead3b2f3f823e7b7b3d022b807	1	0.241051
706cbab879f06dd7cbc866b3f57f5d9a	1	0.032176
708b66ad6d0749cbaf411c7e66f6a613	1	0.294053
7092c8b5e392a74955fdf7e92910cdab	1	0.125011
70c2f9b3ce0a5d0d2b15a0d9ef831cac	1	0.251161
70ce948c6bbeca35708fcd1040f2a434	2	0.088793
70f49528550f638b016baf10a1936c6e	2	0.091306
7101dd0150e5b50d8d6d3f2dfd27cc38	1	0.102049
7112bc0d2ec726035d1a563ef92bbb75	4	0.027269
7128e849b4a2469d2fb330b782b78503	1	0.117214
7134eefefc03f9feb31fb7a5e65cf4ea	2	0.116476
7135a48f0a34e9c43d633a2b889abdfb	3	0.019185
7142ce2ca6bab3ebafadcc72c4a7d2c4	1	0.023754
715b8055d7f522f2b03a51ec2709b202	5	0.055208
716930d8cb41b8bfa0d5516adfdb0e67	1	0.045727
7197d1198a733649633e05576aea4aeb	1	0.248949
721c67cfc299ed15eb4f068d44ae9adf	3	0.129627
722f63d36476ef75087a2c7320086739	1	0.029149
72c07e743cc7059a6f636e2f07089cdf	1	0.454694
72ced75d152c90f3c13f478e76e5943c	2	0.014532
730c4ff01944c8906710ee489bdc8043	1	0.01327
732708436ffc253a13d1d3483598ac21	2	0.058086
732ba39642ebadfd39c32bbec3be6fc8	1	0.009888
7338c80738900b3aa326ef69fe5bbc87	1	0.206945
734d83c738a161f8769ccea3bdbf0299	1	0.046917
7354fd44ed5886fa605f025128eff04e	4	0.053195
73a328a26db4421fbd31ec0f7190ee4a	6	0.011237
73b1452116c317048c334906b3c4b2af	1	0.14225
73b69b252a3ea1f657502ffab50ed3a0	3	0.036681
740f1f4fc47e5415c28a7e74dbe50573	1	0.010439
7421bb5b6a3702ddd5cf64dd7973865f	1	0.227761
7457bc5abbfce6a0bf496f5b684c7b87	1	0.237474
74def61b52465227dee6082bbb14b45f	1	0.0379
74ea8d814703b20e11f59207df040c92	2	0.036629
74f9c74975d88afb45392b64d9ffd2b8	1	0.036667
74fbe3007b7c25989b2d06f0dd6d43ff	4	0.059127
75027922f049c72f9e6a3e1372a79c89	1	0.118895
751836318da541888bb102bb4fb537dc	1	0.11475
751dcc6f5b68d1b1fde73ecb10a03dde	1	0.017319
751dea3ee532ebaa12bc0b42c90b3325	1	0.356363
756c6cc688b2de0d9413ad6584412cb0	1	0.426001
756cafa8c9a49e1e5210d61bb16e8eb6	3	0.025
7590e850c0bc00a99832e4dd56d9df07	3	0.01382
75b32c44f9a5021466f8988600832eba	1	0.023938
75e1f425d464a5f4c0c26f6757faa752	1	0.02065
75e27b2650cbd086f17783188118aa51	4	0.029184
75e76e3132697dae1fccb0e4b1f8bda7	1	0.063356
76095ac0043a0681430d3378274e9571	1	0.105387
763a238ac332de8ce5af249d5d605860	1	0.033466
7657c38368b9a82e6db5e713facce9db	7	0.047468
767628e6f3cec07f5d34d034fa463a0e	1	0.036987
767974f440aa56d77343116b71bb4200	3	0.02286
768b0e31a0296e21a0f336fa01d3970c	1	0.035888
76afd410933b0e9c1dbd8dfef123b494	1	0.115744
7719972d7d662535a7d07b0c530df875	1	0.159082
772153983eb2d3f11fb3a99638019890	1	0.038413
7735615d5acd823af7412eacecf07682	1	0.039944
773fa0e4591ec4e486e7d7bf159f9c26	4	0.024954
776305417ebdb9a1876a5ea914028560	1	0.39181
7778c8cd19e81555e6e6e09e5ab0fafd	1	0.115757
77d2acd98b499ecd61dd41aecfd12cd4	1	0.017487
77d3e19953533fd07286977ed5bd2877	4	0.052575
77e18eb3235715b80d92edfb184b8307	1	0.142906
77f4eb7dbde2889d39b2d0ff36be1d38	4	0.052868
77ff2afa9a64901d8a2edd4571ca4944	1	0.154408
7856b04fe345d43dde87d88bdac747c1	1	0.037242
787a6df77dbcbc6f2b3fbcb88dd2e79a	1	0.130444
78810785608dea9e0fc7b079e931fc82	2	0.025778
7882ecd32c9722018c2b66e08fc14965	1	0.003112
7888424da9ea65f4e54a1a8c2c263c57	1	0.075306
7891286c92caba3230beef7849c35f20	1	0.037593
789cee50da66be6020f9aa7e2f390e50	6	0.005279
78d14e45593e285a6c175fcf9a6c5639	4	0.020598
791cdfa785cec26956eac73f92711e87	1	0.138983
793cee423ed4511251a1e5da7a9ea1ac	1	0.142259
7960803122df74edd5896ec4b62a906b	1	0.091133
7966a7f9783e9f7b36e810976bbd60f9	2	0.052416
7968633934a12dcf7f22e4b6c881ce7f	1	0.092517
796d6c6887694bdc90a75db4814ed541	1	0.120374
799cf90136a76dee2c16c712e9a2a0a9	3	0.022264
79d14bb6a6dfc0345ba6014daa940780	2	0.235579
7a08259ef0b306865366e4620f0f8b7e	2	0.559576
7a101d07a303a67ee2d3144252d5c409	1	0.054132
7a5b426152316b41ca9a7bc00e3c1b44	1	0.034381
7a6f73a7cabcf04b2b5305e7659d80ed	1	0.104617
7a728f1204536ac742c1e37301e99cf3	1	0.021687
7a885e2fd6a7fd8a709ee3f7973f4c62	1	0.073505
7a8e101451d7b69097c79094bf9f032b	4	0.103941
7aa446aec7705c1c7862308996ebf7ee	4	0.036434
7ab591274861b5139e270ccc7e030255	3	0.029892
7af2ec4affe28c8db3c60af4aae8872f	1	0.053799
7afa684a62a4cce0993adf29f18bee78	1	0.027799
7b125d7d4d790379c61014a5922aafa3	1	0.085302
7b1a114a7e2b56cc4203b8caa6cb6657	1	0.155105
7b328c1125c90f717b635195bcc7ca7c	1	0.211072
7b3fb88c536f8162c41387b7b40e92f9	1	0.138983
7b47c093134e464c40d7d85c10c6fa98	4	0.062825
7b5ee10a7b69e6413e02270cd54d00b5	1	0.139412
7ba0a48ea0a4af759f904b99423d3d6a	1	0.152754
7bbc6587bc8651454bdf6b9252480296	1	0.05803
7bdada7290ff3d295151ce95f0a19631	1	0.649076
7be52bb75bbc1ebf4c21c9850281670f	2	0.110002
7bff170bcaaac7d7343711de9651eef3	1	0.244192
7c110b0f047639d3eb911bda8e153b7b	1	0.361195
7c1e98c7b47771741a5da85d1631d523	2	0.025549
7c2b8f7618194fb6f365866e3ff5e4d5	1	0.37849
7c5a1f9d1aac57066afa13522897216b	1	0.074831
7c658c3bdb4c637923b577ab610ee039	1	0.152754
7c74193e4a09845b889d5cbc51dd6547	1	0.036044
7c8739c7d94f83a45e5fd784a381e7b9	1	0.028607
7ca114fe974ee510451af6dde5a20ce5	1	0.020127
7cd0acb71ad2377b735f16be6eabbd29	1	0.005309
7ce7f992447e7e17b1b635a97b8768f5	1	0.011866
7cecaf253603031fc885b0bc09786497	1	0.051536
7d0851079b76c48e1edd4f0aa36a02dd	2	0.220881
7d5f416d38ff127cd9a26cf209e3d7c5	1	0.153408
7d685d7109c8e142b09d367c69b303c8	6	0.005279
7d8e2201add4f48f90f85a2545645ce5	1	0.050905
7d966699f77d40753644c3ca696bdf6f	7	0.026053
7dc95a67fdc2fe9d9b79c325f800b0d0	1	0.024804
7dce8943e4948009dd70eb408728a623	3	0.051302
7e18183b2eb41ba7e01c439b08b5b602	1	0.422711
7e26420912dd81d5fe1f1f28116cbce1	4	0.032677
7e517370cb358434257613eb2575e0e7	1	0.019212
7e51873ebc58a974d5a746313c00482e	2	0.069101
7e6f586a1d6bda1d18ca9da8d40abcc8	1	0.039145
7e745700218baff2fd647e6be1607428	1	0.211072
7e76eae770e67878774e852a8971b1ed	3	0.048883
7e76fab2ead925c2c0bd80b8aeef468e	2	0.042094
7e9822c16b760c6084fa0629944cd7e7	2	0.009638
7e9c400ebd4290df45772bed45dcb71f	2	0.051536
7eb6938b32fa09558112a748f64f99ec	1	0.138983
7ebb44bb74842ec7c3233b6ea15cc242	3	0.053371
7ec20d9cedd0d0d16b51b0f7eb127f17	2	0.080117
7ee41a0c85f85e54fcf4df26238bae33	1	0.020048
7efaa5206eb0eb6d741313932c798229	1	0.142773
7f116cefddb55e5d1513af5e2906078c	1	0.11906
7f1f7c7090c62d5082a97c5b0806de17	2	0.058134
7f2e2c4cbc6626cfff78dfb0276b2776	6	0.019508
7f3b3b9ab55725d65ecb8f91d23e11c4	2	0.045367
7f3b4e18a3ec5f899c124358c1bc44d5	3	0.051142
7f4e3f14394d6af29c54a649d9fb4ab6	1	0.015758
7f5230df6bdbdee495752777e9fbb428	1	0.211072
7f5641ba60f6c3ee91ac876d341f8aca	1	0.062903
7f663dcb1c74f60615062128a6d311fc	1	0.084108
7f754667b9e4359f1ee28ffc5976aa60	3	0.035407
7f7668ecd3934f01ab9e6fdcb4a8dd6e	6	0.011951
7f895694ca72e0c62e3c3f2101036f7f	1	0.027111
7f8c86af71ad3bb94c0ba7f501bb35e1	1	0.28582
7fa5781e6d681ce30bc779a216489593	1	0.027528
7fa63038d9df9df771f8c4319cba8ba3	1	0.128952
7fae0d6a325bda3088f83de37e12567d	1	0.085711
7faf1d78645bbcbd1bf5272a700ff6e0	1	0.033409
7fc86c53f7a71b7881342f784ae92207	2	0.492472
7fe55a6c16184e7cdb9bf2b289cfca72	4	0.024315
7ffc65b551bbe23966577dfba1b5123f	1	1.037403
800aa69b5e1e1c7462e87ef70031b3a9	1	0.016596
800e9bc5735c96b212e64a298c6d4055	1	0.057327
80320fefe6ec102c48a3081af1e0033c	2	0.069989
8032ccac56ceaec176b84d264feedb59	1	0.046484
8055ec88a74db9f19ff74083a03d4290	1	0.009985
8079a8328bd4aefd3e99d4a8b1f0eaa1	1	0.049568
80bd41866b8629a5a77a0a349b1f00b5	1	0.010902
80cefbfba044e79e8d9f403fe31703e1	1	0.15556
80d3ef296b6760ad52d9a9a8640f84d0	1	0.068883
80d8ee72bb2c132c392b81a33f358155	1	0.095988
80d91f2d7086f5b890a90af6c2ebdb3c	1	0.034239
8111a61380ab4badffbfbb201639b6aa	1	0.014319
811c9f75f8d59745606933e94cec0bc1	1	0.06566
8124c27797c9cf1f4f6af8627fff1b48	3	0.025006
81293df47096a4bfc16bec003b364c51	1	0.071624
8155b8daf04736da7c7a1ba1fc02b987	4	0.016428
816113eafa2764227584053334cb462b	1	0.005294
8185383aabb9115758fc1323e0891206	1	0.15556
81a86f7f2e26a3fdc52e1b4ac8b2fb13	1	0.03291
81ab42c150a9a57b8bea38c7437c65ed	2	0.151916
81cd4b754630678ddc300e4b70d30adf	1	0.03148
81d8af001be79a1e096adf7c52091405	1	0.045904
820805c9d1779b61ab34b2b8cab2fc97	1	0.020566
821be9592a700a8805e22386c195cf00	1	0.070243
82727c27776f0b38b6a5b71dd4241f0d	1	0.15556
82771a23a56f6e447bc9d1a9431d4b95	1	0.787621
828a38f55c99867f921808fd823037ec	1	0.106198
828d216ee5840db0018cad99d14f979f	1	6.037957
829a60af5e0e5041946b15c4f20aa24b	1	0.038721
82af60a9fbe17b504dff915ca9672faf	6	0.00015
82c3e307fdbda5dfcc94a2372b5d1f64	3	0.021402
82c5fa0902d121d2f60460b2e1af1d79	1	0.148855
82fd34ebc71709484fee8b16c2862e27	1	0.024623
83092fa7162635d35ded6af0708ef969	2	0.025092
8312aef0a8ee4b57ad590d2068092e34	4	0.040647
83134fed120f4319d1ab1e2d1d5602e8	1	0.11906
831aac62864c84ef7d1f7b06b3cfeec8	1	0.00015
8320560b4b9590e7a960157b94955abe	1	0.029644
83266e28c81247aa16bee98ed5327cd8	2	0.785502
8327e23ae0835aaff1809b60ab4605b2	3	0.034679
835193a490a9c84e2301ee120354703f	1	0.022546
835505b9ec94c40bc5376d49731635d7	1	0.010927
8358d03e23a3dbca1d1885ef034888dc	1	0.212674
836b719d2ea516afdebd308c50882dfe	1	0.014179
838ca36dbcbf7ec3c84d061ea6857660	1	0.046764
83c4e591281355d30d70efae663906f1	1	0.080674
83d10b810c80e43d68023f433d207ffa	1	9.168959
8400a433e15929b98ea28cf975a0c167	4	0.070843
842f6b41100d42fce375063bd606b321	1	0.033409
844623314d9e8c7c523657be0a62d882	2	0.026498
845661588ed6a8ff96c796bf6a704ee1	1	0.01259
845986f23cf54550efe95f0976d5b30e	1	0.240225
8465168c5aa5ba53a9600785d1d248ef	2	0.696955
8489e706cc75dcd3c686e89d7418d336	1	0.049011
8497a6d0d4f166db58e35d2e05500109	2	0.257769
84b8200b9f300c760022668a56775bc3	1	0.04607
84ef505fb71a6dcc8420edfe339a8849	1	0.041258
84f8ee09099b4b0cce81421b9ffee377	1	0.055806
8511bd5f65485b01d1a296a9b10c9672	1	0.065242
852e17a19ccc4e397de842ad8d50eaa2	1	0.00704
857ba7cc46cd5e5f2ed2392441c1e43d	1	0.060821
859bf5099acce8d463a4ba3a4609eb8b	1	0.024733
859efd35be0942a59f95f905cf0cb0cd	1	0.04511
85c703dfa85197b96fe5c914170dde4f	1	0.061999
85e0ee64937d9e286b82485a37ba3aff	1	0.054829
85e7428a7c98c76c9b7c3d1fda946b54	1	0.109309
86114a2c3adb5e7f910bfeaf06d91ce6	1	0.123558
86155fd0ce8f9d03f6d5775c97c04956	1	0.030517
862d262ca5ee28437cdc5cf53c610c38	1	0.114611
863159837095ba302bd5ecc3f86dca46	1	0.260408
863309bb0612d91b6320591f6f0bd1e6	1	0.126991
863634855b53a22910670ac30333a215	3	0.047753
8654568a0cb0d4f23f76925cc8005901	1	2.381087
869aff81d1ee65de8e37a25de92971aa	1	0.03961
8718df283c89038fb7ddf6f3cd99abf5	1	0.045991
8763bf88fb4fc1503f8f2b34e973cc02	1	0.129869
8767ed89c7871895ab695f0b7f1e651e	1	0.060884
879aa9196db92c5d0df40b4757f40eff	1	0.132884
87a51af866070cae03370e91df0edf99	2	0.763746
87c1c06db2feecbf47c6b0709094668c	1	0.042526
87d97674ca2d8f1e003ab986f90b11d8	1	0.080877
87db5ef1baa1bf2bd40316c2b7d73f43	1	0.027257
87f4097a907d7ea713f89dda8d03379e	1	0.260408
87f5e7ef1ee85687026c7a14694f5c56	1	0.062446
87f9d9b4fe2899effe7616b147d2d062	1	0.061503
88123a2a1ad915bc3f24799c97be5096	1	0.323127
88197e63e6923d552256b14ab2c174c6	1	0.027743
881ea55fb9a3e516f00518362c852589	1	0.142259
8830446d7fa841a53b3ea22cda964828	1	0.001356
8833e64b3956571399cc5398e995655f	1	0.045842
886feef4f40b80fef4372ab38779e34a	2	0.691123
8872102ac6e44877ab26d5c3ced26a87	4	0.033281
88934577d304d2d04a8f79f8ccb7fbcb	4	0.005019
88938d17f2aac09098bf3a9d37c1e702	1	0.107624
88b90c81e8ff86a770dd5dd910943e3c	1	0.014488
88f77d5332547770d69a55b06145e86a	3	0.072868
89087362a35bf3036a72feb73ca4142f	1	0.015766
8926203dc01cea138d2cf7f74cb37d53	1	0.034339
89294955dad00fa285211d9badf1e544	1	0.245481
894b9b15b8a8ca9c1e9dd8737380ad13	4	0.014648
895388172fbfafcd8ed22ae1af63d5bd	1	0.161873
897d84d132d4df0b285ec29d70817a41	2	0.269402
899cd5799ead91d699464d1d650f9399	1	0.091101
89a2e5337300a0f50cd4b340c82dcc31	1	0.023871
89ad49788863534eba9141303a7abda8	1	0.161873
89afb6632e74570574387ec105003dac	4	0.035267
89c0538536f0b16518a942280d6353b0	4	0.035518
89cf83f8bd036082755fe6c929a8bc9f	1	0.100541
89d5504946032eb01fe6bf16788d6eb6	4	0.04422
89df7d9b3b8412920645bbed9ddf30b5	1	0.038448
89f2f738f7d36f2045be8cb81b6205fa	1	0.016698
8a297dcec8495f5aae02ca7803137efa	1	0.010477
8a574ca1857a95b3ded76e5a4e7b64c4	1	0.005473
8a6167619419f245939ce72209d56ba5	6	0.019143
8a75352cff6e9de699d6d94ed590f2e7	1	0.01186
8a87354462135e81cdb4c94b518198fe	2	0.041363
8ab8b4a06d2e25d809fd8c6ce2cf400d	1	0.032435
8acf2a445eb33b9d3c25b8284af5feaf	1	0.15556
8ad5e06120a8707f75fcd6d519484637	1	0.065617
8b072da3da1931e30f4ce9b36e51f4c6	1	0.11184
8b0922fae6af788e3fd6a4bc0773d363	1	0.021537
8b10c71c9897b71a18fd4d711a70a93e	1	0.04029
8b41adb9e8e2858f90537c132838a0f5	1	0.080684
